,01,02,04,05,06,08,09,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56,72
2020-07-24,4.904857,1.671888,5.416879,4.031231,6.416112,3.758094,1.978807,0.668876,3.138107,6.63605,5.421136,1.111889,3.012136,4.491453,3.035998,3.770376,3.500785,3.775926,5.274048,1.048134,4.026036,2.957274,3.247431,1.992747,4.422202,4.279149,2.485902,1.148174,1.236956,1.715931,3.424169,3.02451,4.204286,4.758952,0.0,4.785622,4.137132,2.347409,4.104718,1.637436,4.954527,1.195859,4.961483,6.666851,2.486714,1.186003,4.195246,3.455423,2.475098,3.721322,1.038914,0.988714
2020-07-31,4.911955,1.221905,5.165033,4.115258,6.672505,3.881958,2.047725,0.65205,3.15327,6.631155,5.514587,2.335372,3.05779,4.57585,3.352159,3.517436,3.464126,5.107662,5.478402,1.750695,4.264884,3.220399,4.539572,3.151201,4.671879,4.294145,2.81888,1.044746,2.265567,1.63079,3.636119,2.771554,4.331349,5.082597,1.29488,4.613025,3.949943,2.496212,4.710327,2.147917,5.180342,1.527745,4.965052,6.684218,2.563796,0.297063,3.993848,3.365544,2.618121,3.860315,2.030651,2.621324
2020-08-07,4.624369,1.553791,4.742836,4.267889,6.5825,3.902092,2.74222,0.610952,2.705689,6.492683,5.334805,2.71328,3.060894,4.587441,4.227454,3.665484,3.303667,5.14362,5.148442,1.597774,4.061155,3.219557,3.662145,3.012136,4.724973,4.125,2.842397,0.690897,4.330956,1.007036,2.556336,2.810206,4.352435,4.875475,2.38344,4.205085,3.979087,2.577212,4.650505,1.940019,4.894394,1.94868,4.978278,6.633238,2.924599,0.297063,4.067771,3.351718,2.662353,4.41237,2.375263,2.50033
2020-08-14,4.590166,1.384681,4.688492,4.184787,6.455553,3.690299,2.311507,1.531769,2.761838,6.383148,5.460092,3.019879,2.895242,4.605067,4.218318,3.825624,3.340466,5.454557,5.014234,0.840872,4.056759,3.0193,4.094039,3.390963,4.752596,4.284495,2.92246,2.622691,4.09197,1.007036,2.368617,2.611781,4.298937,4.487014,2.287236,4.444804,4.272608,2.667778,4.262159,2.09287,4.55609,2.698719,4.880505,6.473174,2.979893,0.709973,4.19694,3.453729,2.431819,4.370269,2.081588,3.30025
2020-08-21,4.727219,1.579513,4.612764,4.242014,6.220138,3.26507,2.501908,1.966377,2.603375,6.237341,5.796746,3.379349,3.075727,4.735453,4.376993,3.776542,3.476468,5.168319,4.878,1.040689,4.039032,2.83323,4.07259,3.545212,4.517701,4.539181,2.891101,2.430624,4.125263,3.158689,3.290248,2.578908,4.523283,4.669459,2.191229,4.553909,4.471729,2.969554,4.168594,1.84828,4.520389,2.704412,4.723995,6.349347,2.713678,0.610952,4.189798,3.260521,2.598972,4.281484,1.873954,3.185113
2020-08-28,4.820766,1.601163,4.442587,4.013538,6.108739,3.103441,2.268229,2.187626,2.367097,6.090381,5.445115,4.058311,2.773444,4.773674,4.352886,3.891904,3.614579,5.498014,4.612854,0.982765,3.935797,2.9405,4.008885,3.669653,4.491029,4.58988,2.980662,2.568321,3.928593,3.559193,3.518012,3.178087,4.323594,5.170787,2.27782,4.5615,4.548744,2.607845,4.390502,1.362023,4.50184,2.948223,4.67805,6.216104,2.976147,0.808994,4.093623,3.061122,2.809217,4.212574,1.78254,3.112382
2020-09-04,4.817225,1.587918,4.268714,3.928854,6.031762,3.077967,2.479887,2.325495,2.511393,5.933449,5.492235,3.70807,2.7551,4.808264,4.188274,3.89647,3.72241,5.347989,4.455145,0.65205,3.803357,2.99068,3.935274,3.645375,4.433252,4.514282,3.015854,2.721296,3.943742,2.871134,3.458056,2.146191,4.265756,5.207754,2.315125,4.580361,4.420181,2.09985,4.190768,1.432748,4.275826,2.932917,4.735046,6.143812,3.120131,0.454008,4.205644,3.379303,2.669263,4.142285,1.995633,3.19484
2020-09-11,4.710633,1.512369,4.205548,3.911164,5.950639,2.965324,2.237602,2.094389,2.60959,5.748046,6.020911,3.832611,2.731093,4.710609,4.858389,3.773926,3.67654,5.626351,4.560395,0.626004,3.794798,3.119412,3.897339,3.558727,4.315283,4.528683,2.831285,2.664927,3.672814,0.709973,3.384997,1.969323,4.448099,4.575281,2.375705,4.446243,4.40493,2.010048,4.143453,1.340373,4.268634,3.039955,4.590236,6.064966,3.000096,0.198042,4.17795,3.343265,2.553857,4.323815,2.086573,2.978864
2020-09-18,4.666114,1.7805,3.854298,4.012243,5.797943,3.090398,2.613359,1.690964,2.262397,5.702772,5.44376,3.489003,2.518999,4.726206,4.244996,3.819995,3.709904,5.095515,4.453112,0.808994,3.804337,3.27973,3.80232,3.636796,4.229115,4.683837,2.926424,2.908862,3.637714,0.610952,3.247233,2.412543,4.480827,4.571041,2.751217,4.453287,4.622475,2.531826,3.995155,1.326757,4.157274,3.484063,4.607544,6.071949,3.236387,0.454008,4.16055,3.400758,2.887842,4.43996,1.834664,3.263691
