,01,02,04,05,06,08,09,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56,72
2020-07-24,523.55,7.84,3017.27,296.24,21461.55,161.06,9.43,0.69,539.63,22527.27,1157.63,3.1,9.96,31.96,133.06,1083.92,42.78,93.96,760.2,0.86,30.49,257.39,22.12,26.29,375.96,669.55,15.06,3.76,37.92,2.98,134.2,14.57,1449.39,727.35,0.0,403.1,500.41,16.12,790.78,9.63,992.12,0.82,814.41,22315.92,65.35,21.63,827.35,24.86,28.86,63.27,2.78,4.59
2020-07-31,513.63,2.69,3534.69,55.35,3935.84,46.0,16.98,0.98,204.24,756.69,389.55,8.69,17.06,89.39,595.1,17.14,21.35,16452.24,874.53,1.27,341.43,24.82,170729.06,22.98,111.39,150.49,13.55,2.82,1991.43,2.24,74.98,4.69,38.78,399.67,10.0,753.39,89.63,25.55,252.41,20.53,143.27,2.41,75.39,39871.1,69.14,0.24,17.39,2.86,29.35,609.55,201.27,12.74
2020-08-07,133.96,3.27,116.49,171.67,123.1,48.29,168.53,0.57,30.12,1685.67,177.55,86.41,15.06,65.67,3.96,82.0,19.1,1491.67,238.41,0.57,45.67,5.84,34.82,58.0,275.71,83.39,4.49,24.29,41.92,0.69,119.35,8.41,52.57,790.0,16.82,57.1,116.53,14.69,163.67,5.06,1737.1,17.27,266.69,1624.57,110.53,0.24,126.53,55.96,12.69,242.98,5.71,43.71
2020-08-14,226.49,2.2,552.29,261.39,1726.24,102.98,6.24,6.78,17.06,590.78,3420.24,47.39,27.71,217.14,203.92,73.96,34.69,1852.98,140.86,1.39,24.57,22.0,128.57,123.63,766.78,384.41,4.78,13.35,64.24,1.14,103.92,10.29,95.92,718.53,13.39,402.78,62.98,7.63,142.29,16.86,99.92,4.29,115.55,588.29,68.69,0.41,555.39,64.82,4.24,102.2,2.12,39.35
2020-08-21,96.82,6.82,181.63,45.84,655.67,20.82,9.63,12.98,12.29,510.57,44702.29,142.82,27.63,51.27,1306.49,69.39,24.2,9002.12,294.82,0.12,43.84,10.49,63.35,14.12,213.92,366.41,4.69,10.12,14.29,80.98,15.84,343.92,18212.2,269.43,6.2,54.2,267.63,46.82,180.57,5.35,99.1,15.96,259.06,1873.06,22.69,0.57,114.69,38.78,39.1,58.49,2.49,21.39
2020-08-28,190.69,4.24,71.67,39.63,859.06,19.92,3.84,5.92,15.1,743.67,464.82,235.35,9.92,237.96,395.67,43.39,57.55,7839.63,485.14,0.69,39.96,13.06,51.39,49.84,153.14,190.53,12.57,6.78,68.53,504.86,45.1,1108.53,57.84,44718.53,20.24,54.57,767.39,31.67,27.84,5.35,18.49,17.96,209.96,898.78,49.84,0.2,116.57,35.92,21.35,100.78,3.92,43.63
2020-09-04,245.39,8.57,56.69,42.78,695.35,66.86,4.41,3.96,11.06,625.06,227.92,146.24,12.98,48.49,301.55,75.43,50.57,12684.2,38.2,0.98,26.12,27.96,52.49,62.98,66.82,136.86,25.71,14.78,69.35,139.84,85.35,11.06,134.98,43128.53,5.39,187.67,51.96,10.98,65.67,2.24,108.78,12.98,141.96,1242.12,9.55,0.49,361.92,176.69,7.92,26.12,3.1,15.63
2020-09-11,189.43,7.67,528.49,58.82,431.67,24.57,11.27,2.78,16.41,822.41,70384.2,327.92,9.06,72.82,2650.86,59.92,86.53,21772.24,122.49,1.55,35.27,3.92,101.06,29.96,127.96,253.43,12.2,48.53,27.92,0.41,20.98,6.82,115.27,261.67,16.53,71.92,190.86,20.78,69.39,8.78,119.63,48.69,265.27,1340.86,22.53,0.2,7.06,35.43,30.98,197.06,1.27,106.12
2020-09-18,185.55,6.24,40.24,45.63,252.29,14.2,10.69,3.63,4.98,1529.39,37630.29,251.27,12.0,1476.78,33.71,49.27,54.53,11843.71,42.98,0.2,34.78,44.53,122.57,23.35,49.43,116.2,24.53,114.12,43.39,0.57,37.63,12.49,100.98,41.27,29.92,85.39,220.98,10.86,44.49,1.71,91.39,30.12,124.98,3090.57,67.27,1.27,23.92,17.06,11.92,578.24,2.53,13.96
2020-09-25,161.67,5.14,48.41,15.1,282.69,26.41,4.98,11.27,36.41,604.24,126.49,203.96,28.98,491.92,163.1,122.98,84.12,4375.71,75.35,0.49,66.86,26.12,49.67,117.55,163.92,225.96,76.49,24.53,20.69,0.57,17.67,272.86,336.49,249.27,11.43,134.49,62.24,13.06,6.0,2.2,129.67,74.12,185.96,3639.63,89.06,0.12,65.27,6.78,19.67,511.84,3.96,50.78
2020-10-02,108.0,2.49,55.35,140.53,804.41,72.49,11.27,2.53,15.06,444.2,4855.67,584.98,21.06,213.06,404.2,28.49,73.35,347.27,29.96,0.98,33.27,17.84,235.96,38.0,25.92,107.39,120.86,19.55,18.78,5.71,48.53,24.12,1891.35,246.69,35.84,231.35,133.55,14.69,140.49,7.14,31.1,70.49,339.39,5743.92,11.63,0.12,143.55,7.06,19.55,818.82,11.67,6.41
2020-10-09,186.78,7.67,34.0,190.86,333.06,99.1,13.27,10.41,9.1,668.53,1387.35,10.69,18.69,522.57,156.12,170.53,213.43,44115.06,500.0,0.49,89.67,28.2,109.55,129.43,198.12,538.53,36.24,32.57,50.69,1.96,66.2,37.35,527.06,539.27,46.41,519.1,227.67,23.1,167.67,15.14,161.96,85.55,389.84,2498.53,79.39,0.53,137.67,17.06,10.53,433.63,6.69,296.49
2020-10-16,199.63,9.27,115.39,186.82,458.57,58.82,26.98,18.69,9.06,215.1,531.63,31.1,43.92,12264.69,728.69,110.41,158.86,391.96,772.0,0.49,72.53,20.24,396.53,74.0,140.49,59.92,72.53,105.1,154.82,2.49,111.92,49.43,55.35,477.67,18.57,640.29,30.98,14.41,178.98,6.2,49.39,21.06,141.71,456.78,121.1,0.0,65.96,21.1,22.98,1632.29,12.49,21.14
2020-10-23,387.1,8.49,192.2,43.84,331.39,282.53,51.96,5.27,12.24,1840.41,1555.67,16.41,58.24,3268.82,222.24,128.69,284.49,1385.96,2166.29,0.69,65.35,182.98,729.1,298.41,215.67,137.35,154.2,153.06,45.35,2.41,160.24,109.63,538.86,271.55,72.98,664.86,202.53,240.82,497.39,13.63,47.1,116.86,255.06,1187.84,39.92,0.2,87.84,7.84,41.92,599.39,71.67,3218.49
2020-10-30,193.1,8.86,98.49,71.84,1904.0,379.67,93.96,13.43,7.92,12467.35,1199.67,3.84,36.0,1117.63,1268.98,331.96,129.27,1204.98,46.53,4.69,202.49,6.57,2531.39,195.92,152.98,453.67,191.55,492.29,115.92,3.67,352.29,226.86,287.14,138.49,35.92,1684.86,261.84,21.55,617.63,19.43,256.12,154.69,340.57,4962.2,33.55,1.06,61.35,132.41,35.84,267.84,21.55,8168.41
2020-11-06,194.57,16.98,643.55,278.82,724.82,563.35,319.55,6.41,19.35,1554.49,1545.96,7.67,22.78,5970.53,2512.82,1109.67,771.55,1176.78,201.55,3.43,348.41,257.43,1228.69,716.49,68.24,1926.53,140.49,349.92,191.1,5.27,710.12,173.43,5013.84,736.98,129.27,2125.96,184.69,36.41,1146.78,46.41,154.24,190.69,506.78,4229.63,97.39,0.53,207.35,57.27,44.86,1546.69,35.84,5917.35
2020-11-13,122.2,24.49,158.49,205.06,5686.78,344.98,306.57,31.67,18.53,2809.71,1800.0,8.98,61.63,3880.98,1054.78,870.53,415.06,1987.92,156.24,7.35,497.96,175.96,1484.53,856.49,214.98,348.24,116.78,139.92,1342.98,17.27,1846.49,2008.2,7158.78,762.12,45.92,1990.0,756.98,69.14,1547.27,7.92,77.39,50.12,730.57,15697.71,30.29,4.82,141.06,135.1,128.57,1631.55,14.12,5292.57
2020-11-20,382.12,25.35,893.1,127.71,7312.82,1021.27,318.98,42.0,38.41,2966.98,1922.82,9.35,91.39,1421.06,391.63,477.06,325.96,256.41,466.78,15.67,345.84,373.1,3098.12,581.96,346.12,941.55,97.55,191.71,624.49,7.39,1076.78,285.67,5027.55,555.27,34.49,4582.86,1619.1,103.92,2815.1,40.82,12.53,146.86,244.57,9361.63,289.06,2.98,393.35,282.2,147.06,1069.96,85.1,6964.53
