date,California,Colorado,Connecticut,Georgia,Maryland,Michigan,Minnesota,New York,Ohio,Oregon,Tennessee
2023-07-01,0.1,0.1,0.05,0.05,0.1,0.1,0.05,0.05,0.05,0.1,0.2
2023-07-08,0.1,0.05,0.1,0.1,0.05,0.05,0.05,0.2,0.2,0.2,0.1
2023-07-15,0.1,0.05,0.1,0.1,0.1,0.05,0.2,0.05,0.2,0.1,0.1
2023-07-22,0.1,0.05,0.1,0.2,0.1,0.05,0.1,0.1,0.2,0.1,0.1
2023-07-29,0.2,0.1,0.05,0.2,0.1,0.1,0.05,0.1,0.1,0.2,0.05
2023-08-05,0.1,0.05,0.05,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1
2023-08-12,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.05,0.1
2023-08-19,0.1,0.05,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.05
2023-08-26,0.1,0.1,0.2,0.05,0.2,0.1,0.2,0.1,0.2,0.1,0.05
2023-09-02,0.1,0.2,0.1,0.05,0.05,0.05,0.1,0.1,0.05,0.2,0.1
2023-09-09,0.1,0.2,0.1,0.1,0.1,0.1,0.05,0.2,0.2,0.1,0.05
2023-09-16,0.05,0.05,0.1,0.2,0.2,0.2,0.05,0.05,0.1,0.1,0.2
2023-09-23,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1
2023-09-30,0.1,0.05,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.1
2023-10-07,0.3,0.1,0.05,0.2,0.1,0.2,0.1,0.2,0.2,0.4,0.1
2023-10-14,0.2,0.4,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.3,0.4
2023-10-21,0.1,0.5,0.2,0.4,0.3,0.2,0.05,0.3,0.3,0.1,0.4
2023-10-28,0.1,0.8,0.2,0.4,0.2,0.05,0.1,0.4,0.05,0.1,0.5
2023-11-04,0.3,0.8,0.2,0.7,0.4,0.1,0.4,0.2,0.4,0.2,0.5
2023-11-11,0.8,1.4,0.7,1.5,0.4,0.2,0.7,0.6,0.4,0.2,0.7
2023-11-18,1.0,1.6,0.8,2.0,0.6,0.5,0.3,0.8,0.4,0.5,0.8
2023-11-25,1.3,3.0,2.0,2.1,1.3,0.2,0.4,1.3,0.4,0.4,1.3
2023-12-02,2.4,3.1,3.7,2.8,1.8,1.0,1.3,2.5,1.1,0.4,2.2
2023-12-09,2.6,3.3,3.8,3.3,2.6,1.5,2.2,3.6,1.1,0.7,4.1
2023-12-16,2.9,4.0,5.7,7.5,4.3,1.5,2.3,4.4,2.0,1.1,3.6
2023-12-23,4.5,6.0,5.2,12.8,7.3,2.7,4.3,7.8,4.0,1.5,5.5
2023-12-30,5.2,6.3,10.5,16.2,10.4,6.5,5.4,10.4,6.3,2.7,7.6
2024-01-06,5.3,5.5,8.7,10.7,7.4,3.6,3.8,7.3,5.1,4.4,5.9
2024-01-13,3.0,5.8,5.8,7.7,5.7,3.1,3.9,6.3,5.1,2.6,6.0
2024-01-20,2.8,4.3,4.8,6.6,4.3,2.1,3.6,4.0,4.8,2.3,3.3
2024-01-27,1.8,4.1,6.4,5.6,3.5,3.4,4.3,4.1,5.5,2.4,2.6
2024-02-03,1.4,3.3,5.7,4.2,2.9,4.1,4.0,5.0,5.3,1.7,2.6
2024-02-10,1.3,2.9,7.1,3.6,3.6,4.5,4.5,4.8,5.4,2.0,3.1
2024-02-17,1.0,2.4,7.0,3.1,4.3,5.7,3.5,4.4,5.5,1.5,3.3
2024-02-24,1.0,2.5,8.6,2.2,4.2,6.7,3.5,5.6,5.5,1.5,3.5
2024-03-02,0.9,1.5,7.2,2.1,4.4,9.9,4.4,5.4,5.3,1.1,2.7
2024-03-09,0.7,1.6,6.2,1.7,4.3,7.1,3.5,3.6,3.7,0.8,2.4
2024-03-16,0.7,1.8,3.9,1.1,2.1,6.5,3.9,3.2,2.4,1.0,1.6
2024-03-23,0.6,1.8,3.6,1.0,2.3,4.5,2.9,2.6,1.9,1.4,1.3
2024-03-30,0.8,1.1,4.5,0.8,2.9,4.1,2.6,2.8,1.4,1.2,1.0
2024-04-06,0.5,1.2,3.1,0.6,2.4,4.1,2.6,3.8,1.5,1.2,1.1
2024-04-13,0.6,1.0,3.1,0.5,2.0,2.0,1.7,3.2,0.6,0.6,1.3
2024-04-20,0.8,0.8,4.3,0.3,1.1,1.0,1.0,1.3,0.3,0.7,0.7
2024-04-27,0.7,0.7,3.1,0.2,0.4,0.9,0.8,1.1,0.3,0.4,0.7
2024-05-04,0.6,0.5,1.2,0.1,0.5,0.7,0.5,1.0,0.3,0.1,0.2
2024-05-11,0.5,0.5,0.8,0.3,0.3,0.2,0.3,0.5,0.3,0.6,0.2
2024-05-18,0.5,0.5,0.4,0.2,0.2,0.1,0.1,0.2,0.1,0.7,0.2
2024-05-25,0.4,0.3,0.5,0.1,0.2,0.2,0.1,0.4,0.1,0.3,0.3
2024-06-01,0.6,0.3,0.4,0.3,0.1,0.2,0.1,0.2,0.2,0.7,0.1
2024-06-08,0.5,0.1,0.05,0.2,0.1,0.2,0.1,0.2,0.1,0.4,0.1
2024-06-15,0.3,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0.05,0.2,0.4
2024-06-22,0.5,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.6,0.1
2024-06-29,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2
2024-07-06,0.5,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.4,0.2
2024-07-13,0.4,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.4
2024-07-20,0.2,0.1,0.1,0.2,0.05,0.1,0.1,0.2,0.2,0.2,0.2
2024-07-27,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.05,0.1,0.1
2024-08-03,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.05,0.1
2024-08-10,0.1,0.1,0.2,0.1,0.05,0.1,0.1,0.05,0.1,0.2,0.2
2024-08-17,0.3,0.2,0.2,0.1,0.1,0.1,0.05,0.2,0.1,0.1,0.2
2024-08-24,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.1,0.2,0.1
2024-08-31,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.05,0.1,0.3
2024-09-07,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2
2024-09-14,0.1,0.05,0.1,0.05,0.1,0.1,0.1,0.2,0.2,0.1,0.1
2024-09-21,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.05,0.2,0.1,0.2
2024-09-28,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2
2024-10-05,0.2,0.05,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2
2024-10-12,0.1,0.1,0.2,0.05,0.2,0.1,0.1,0.2,0.05,0.1,0.4
2024-10-19,0.3,0.1,0.1,0.1,0.1,0.05,0.1,0.05,0.3,0.2,0.4
2024-10-26,0.3,0.1,0.5,0.2,0.1,0.1,0.1,0.1,0.4,0.2,0.5
2024-11-02,0.4,0.2,0.2,0.2,0.1,0.1,0.05,0.1,0.1,0.1,0.6
2024-11-09,0.3,0.2,0.2,0.3,0.1,0.1,0.2,0.1,0.2,0.3,0.4
2024-11-16,0.6,0.3,0.4,0.4,0.3,0.1,0.2,0.3,0.4,0.3,0.6
2024-11-23,0.8,0.4,0.1,0.3,0.5,0.4,0.2,0.4,0.4,0.6,0.5
2024-11-30,0.6,0.5,0.3,0.4,0.3,0.2,0.3,0.5,0.6,1.1,0.7
2024-12-07,1.1,0.7,0.8,0.4,0.4,0.6,0.8,1.2,0.5,1.7,1.1
