date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-11-19,4.660552,5.341385,4.263714,7.035128,3.854803,1.843636,2.844448,5.222333,5.53415,2.335032,1.934511,1.072212,2.893278,3.183929,3.439725,1.156169,2.228736,6.474754,3.78136,1.011164,3.440331,1.060375,1.654693,4.250817,8.540279,3.098367,1.161167,1.580419,4.359447,0.645304,3.457913,7.761613,2.52325,3.482262,1.554281,2.646966,3.923758,2.665934,3.261554,2.638286,0.275131,4.346136,2.647668,4.110598,3.937877,0.23695,0.309162,3.052238,3.141226,7.662071,1.510774,7.43195
2022-11-26,4.6803,9.69883,7.859945,13.379892,6.765835,2.550076,5.053728,3.842849,8.675154,3.362806,1.971359,0.85777,7.28486,6.853406,6.689168,3.249773,5.348967,11.592258,4.743093,2.383458,5.10343,2.765573,2.890728,6.682354,9.291823,8.062244,3.930105,3.058876,7.265745,0.645304,5.543467,8.380637,4.013799,4.05792,2.849516,4.783262,9.122113,8.58761,5.590135,3.134904,1.283944,4.09833,6.398531,6.827291,6.023815,0.858944,2.009553,4.613306,7.032209,10.648025,4.023071,6.56777
2022-12-03,7.109316,7.449826,10.938537,15.319484,8.126203,2.82576,11.764417,8.473975,9.871727,4.151669,2.542501,0.643327,10.023141,9.121955,12.192728,6.562041,10.457916,18.957013,6.491698,7.2226,6.766529,5.946699,4.684973,7.749432,9.155179,13.950764,5.984478,5.302051,12.636079,2.437814,9.595708,17.18983,6.745623,6.020821,6.735219,8.170697,20.218601,12.787045,10.31669,2.731402,2.017627,4.67019,8.053324,9.814231,7.397726,1.007038,4.792011,5.813231,9.462457,17.915725,7.825467,13.654048
2022-12-10,4.621056,10.261081,10.679718,11.374552,6.187229,4.083568,10.880705,2.956038,6.132437,3.556641,1.676577,0.92925,9.55815,7.832464,12.441559,7.28074,8.949233,15.797511,6.054547,8.594894,5.413223,8.28239,6.090465,6.035111,6.114839,13.593884,9.200018,6.219714,11.656783,5.019029,8.320603,19.475458,7.620621,3.727624,6.994266,8.162186,21.693134,15.523756,9.144689,2.886595,4.952356,3.04992,9.266839,6.955303,6.003758,1.777126,6.956145,4.287113,8.803188,13.859335,8.164967,8.468966
2022-12-17,3.021459,7.168701,7.914434,8.448728,4.204538,4.376482,10.797857,2.561899,3.440147,3.804569,1.326522,1.000731,14.621386,5.874348,9.967885,10.405522,7.954874,9.723257,3.038202,13.217358,4.353405,9.443071,9.031033,4.320789,4.9192,12.31236,8.842736,8.462889,7.929139,5.951135,6.699706,16.285102,8.744892,3.01041,11.65711,8.366454,19.693767,16.561818,8.096057,2.110629,3.760123,2.840238,10.700992,3.726563,5.094503,1.214369,8.656536,3.343482,9.86319,11.211413,8.283792,7.604786
2022-12-24,3.021459,6.044199,7.996166,6.706383,4.114533,5.892744,7.45632,2.857503,3.141004,4.61597,1.473913,2.072943,10.488132,4.608737,9.089657,10.311778,6.411903,6.252254,3.387923,15.239686,3.962088,11.004975,11.223999,2.833878,2.937856,9.132884,5.359234,7.137377,7.170975,8.388949,5.813616,17.18983,7.763063,2.812233,9.325688,6.825937,17.21955,10.663735,8.126899,3.569445,5.686039,2.249316,9.266839,3.242963,4.171876,1.865982,9.893185,3.133786,5.235376,8.732508,7.774542,8.641802
2022-12-31,2.922719,6.044199,9.045067,6.706383,3.651648,5.427527,6.655456,4.138453,4.786292,5.467941,1.695001,2.430347,11.521446,4.44954,8.299252,9.9993,6.377614,5.406754,3.628357,13.867392,3.6686,11.004975,11.333647,3.096274,4.099334,10.381964,8.217492,7.341302,5.654645,10.109759,5.316541,13.618535,6.659141,2.82167,10.620922,6.051423,17.894336,8.516833,8.296531,1.924397,4.677226,3.04992,6.508851,3.527434,4.613132,2.458357,12.521062,3.261933,4.963912,9.690266,8.249842,8.814639
2023-01-07,2.468513,4.498008,5.285371,5.19416,2.35557,2.722379,4.69472,4.631126,2.542718,5.846595,1.74106,0.714808,5.786556,3.446603,5.342552,6.812023,4.320319,2.959252,3.759502,9.100476,2.559867,7.150368,7.117172,1.399446,3.006178,6.569836,5.359234,5.047145,3.664463,7.743645,3.792898,8.523489,4.82775,2.095019,9.325688,4.17046,12.621005,3.586035,6.276372,1.862319,3.393281,2.802114,7.612046,2.474893,4.181905,1.954838,7.883631,2.714395,2.986103,9.07054,5.720569,5.530754
2023-01-14,1.955062,0.983939,2.234023,3.451815,1.059492,1.705794,2.181664,1.28095,0.89743,3.200526,1.004104,0.643327,2.376621,1.377049,2.532223,2.99979,1.885854,1.401751,1.857893,4.116882,1.646794,3.653996,3.189769,0.822175,1.947184,3.163255,3.483502,3.211819,1.168837,3.36992,1.901852,2.523715,2.630081,1.23625,6.735219,1.651162,6.847833,1.533502,3.508291,2.607247,0.825393,1.505898,1.654793,1.422352,2.58068,0.651613,1.854972,1.386322,1.861467,2.70426,2.936672,2.765377
2023-01-21,1.125642,0.983939,1.621029,2.136838,0.534889,0.637519,0.994176,0.591208,1.196573,2.673116,0.736957,0.03484,1.808299,0.549228,1.463713,1.343656,1.405818,0.778751,1.814178,2.094554,1.092428,1.89148,1.714501,0.507299,1.776378,1.638404,1.429129,3.007894,0.663394,1.64911,1.10221,1.3809,1.571944,0.594532,3.626656,0.944737,4.223663,0.754955,2.351712,1.458817,1.467365,1.105596,1.323834,1.038317,1.65471,0.651613,1.54581,0.838783,0.995368,0.788743,1.833298,2.419705
2023-01-28,0.82942,0.702814,0.776459,1.150605,0.326591,0.447986,0.911328,0.591208,1.047001,1.924824,0.663261,0.643327,0.878316,0.581067,1.039236,1.468647,0.78863,0.756501,0.918018,1.011164,0.635891,1.089034,0.837314,0.314875,1.195639,1.184193,0.803885,1.121588,0.347492,1.362308,0.853672,0.999962,1.073399,0.386918,3.108563,0.612802,2.349256,0.259516,1.811975,1.769203,0.917103,0.781542,1.654793,0.597388,1.163312,0.207331,0.772905,0.698986,0.853172,1.183114,0.865724,0.86418
2023-02-04,0.710932,0.421688,0.858192,0.657489,0.295732,0.654749,0.41424,1.379484,1.346145,1.604771,0.80144,0.571846,0.154997,0.222875,0.600122,0.406222,0.411459,0.356,0.743157,0.72226,0.831549,0.831105,0.867218,0.279889,0.990672,0.811091,0.803885,0.356869,0.126361,0.286802,0.410627,0.476173,0.737644,0.377481,1.165711,0.502157,2.14932,0.235923,1.495843,1.707126,0.366841,0.76248,1.654793,0.625835,0.872484,0.207331,0.463743,0.722285,0.542928,1.239453,0.37345,1.037016
2023-02-11,0.572695,0.140563,0.84457,1.084856,0.239157,0.465217,0.41424,0.197069,0.747858,1.352335,0.764593,0.714808,0.206663,0.246754,0.600122,0.468717,0.342882,0.64525,1.092878,0.433356,0.6685,0.845434,0.568178,0.122452,0.717383,0.665095,0.178641,0.101963,0.347492,0.573603,0.280955,0.428555,0.529068,0.519036,2.072375,0.417046,1.349573,0.165146,1.395606,2.07959,0.09171,0.876852,0.992876,0.398259,0.909255,0.207331,0.077224,0.745585,0.607562,0.90142,0.390425,0.345672
2023-02-18,0.592443,0.281126,0.517639,0.821861,0.187726,0.292914,0.386624,0.098535,0.747858,1.063837,0.690897,0.285923,0.413325,0.222875,0.483025,0.28123,0.102865,0.4895,0.7213,0.288904,0.423927,0.573176,0.598082,0.174931,0.956511,0.681316,0.535923,0.305888,0.379082,0.286802,0.572717,0.142852,0.442586,0.434103,1.295234,0.400024,1.124644,0.094369,1.518975,1.427778,0.183421,0.819666,1.765112,0.682729,0.818998,0.088856,0.309162,0.664036,0.400732,0.507049,0.186725,0.345672
2023-02-25,0.612191,0.702814,0.612994,0.986233,0.203155,0.223993,0.469472,0.048455,0.598287,0.969173,0.552718,0.357404,0.154997,0.246754,0.614759,0.343726,0.308594,0.24475,0.480867,0.035824,0.423927,0.300917,0.548242,0.104958,1.093156,0.583985,0.267962,0.458831,0.094771,0.143401,0.443045,0.52379,0.279796,0.264237,1.165711,0.204267,0.824739,0.141554,1.295369,1.024276,0.183421,0.781542,0.441278,0.611611,0.695313,0.118475,0.309162,0.710636,0.49122,0.788743,0.10185,0.085608
2023-03-04,0.31597,0.281126,0.681104,1.084856,0.159438,0.327375,0.27616,0.492673,0.598287,0.802385,0.497446,0.071481,0.154997,0.191036,0.658671,0.187487,0.137153,0.267,0.546439,0.288904,0.211964,0.214941,0.508369,0.139945,1.161478,0.632651,0.535923,0.305888,0.126361,0.143401,0.334985,0.761876,0.249273,0.320859,0.647617,0.195756,0.799747,0.117962,1.30308,0.713889,0.09171,0.552798,0.772237,0.583164,0.534856,0.088856,0.154581,0.664036,0.749758,0.507049,0.118825,0.172836
2023-03-11,0.335718,0.562251,0.58575,0.756112,0.120864,0.155072,0.524704,0.098535,0.299143,0.806893,0.46981,0.214442,0.206663,0.127357,0.468388,0.374974,0.205729,0.33375,0.480867,0.035824,0.260878,0.257929,0.358849,0.087465,1.093156,0.567764,0.267962,0.713738,0.094771,0.286802,0.237732,0.238086,0.284883,0.235926,0.647617,0.22129,0.47485,0.141554,1.364764,0.496618,0.045622,0.590922,1.654793,0.384035,0.524827,0.207331,0.772905,0.46599,0.607562,0.225355,0.16975,0.345672
2023-03-18,0.434458,0.140563,0.749215,0.493116,0.154295,0.206763,0.27616,0.048455,0.299143,0.951142,0.497446,0.285923,0.309994,0.095518,0.5123,0.218735,0.274306,0.5785,0.459009,0.36113,0.163049,0.286588,0.328945,0.104958,0.751545,0.389324,0.178641,0.560794,0.189541,0.717004,0.237732,0.142852,0.340842,0.301985,1.424758,0.289379,0.724771,0.212331,1.256816,0.341425,0.09171,0.400302,1.765112,0.412482,0.538199,0.088856,0.309162,0.698986,0.361952,0.45071,0.10185,0.345672
2023-03-25,0.394962,0.421688,0.504017,0.59174,0.092577,0.172302,0.359008,0.197069,0.448715,0.71223,0.571141,0.071481,0.154997,0.238795,0.30738,0.218735,0.205729,0.3115,0.524582,0.072226,0.342403,0.272258,0.209329,0.069972,0.546578,0.519098,0.089321,0.458831,0.252722,0.645304,0.475463,0.142852,0.366278,0.18874,0.063782,0.246823,0.574818,0.070777,1.187422,0.775966,0.183421,0.457488,2.20639,0.440929,0.437913,0.088856,0.618324,0.582488,0.361952,0.90142,0.152775,0.085608
2023-04-01,0.533199,0.140563,0.354174,0.88761,0.074576,0.103381,0.331392,0.197069,1.495716,0.743784,0.497446,0.500366,0.154997,0.222875,0.570848,0.124991,0.308594,0.356,0.590154,0.288904,0.146744,0.186282,0.169456,0.174931,0.649061,0.470433,0.089321,0.509813,0.126361,0.645304,0.421433,0.428555,0.38154,0.113244,0.063782,0.280868,0.499842,0.094369,0.809606,1.303624,0.045622,0.38124,1.434154,0.640059,0.478027,0.088856,0.077224,0.582488,0.413659,0.507049,0.0679,0.172836
2023-04-08,0.335718,0.281126,0.572128,0.525991,0.115721,0.120612,0.607552,0.048455,0.598287,0.83394,0.451386,0.214442,0.258328,0.198996,0.263468,0.062496,0.171441,0.42275,0.393436,0.216678,0.195659,0.157623,0.249201,0.209917,0.888189,0.470433,0.044138,0.152944,0.126361,0.430203,0.421433,0.047617,0.396801,0.207615,0.906664,0.110645,0.574818,0.117962,0.501184,1.024276,0.045622,0.457488,1.434154,0.412482,0.427885,0.177713,0.077224,0.629087,0.336098,0.394371,0.16975,0.345672
2023-04-15,0.31597,0.281126,0.640238,0.558865,0.087434,0.310144,0.303776,0.048455,0.448715,0.586012,0.267147,0.071481,0.103331,0.294513,0.248831,0.156239,0.274306,0.3115,0.306006,0.035824,0.211964,0.143294,0.159488,0.209917,0.546578,0.291993,0.044138,0.305888,0.252722,0.035662,0.486269,0.190469,0.38154,0.235926,0.647617,0.212779,0.47485,0.070777,0.508895,1.055314,0.09171,0.419364,0.551598,0.355588,0.381085,0.088856,0.154581,0.407742,0.349025,0.394371,0.16975,0.518508
2023-04-22,0.394962,0.140563,0.504017,0.262995,0.095149,0.206763,0.220928,0.048455,0.448715,0.685183,0.405326,0.142962,0.154997,0.198996,0.146371,0.015591,0.068576,0.267,0.546439,0.36113,0.163049,0.128965,0.079744,0.139945,1.127317,0.308215,0.178641,0.356869,0.015653,0.0717,0.378209,0.380938,0.239098,0.122681,0.38857,0.153201,0.374881,0.023592,0.632264,1.024276,0.09171,0.400302,0.441278,0.312918,0.340971,0.177713,0.077224,0.524239,0.232683,0.225355,0.084875,0.085608
2023-04-29,0.256725,0.068175,0.572128,0.361619,0.066861,0.155072,0.248544,0.098535,0.149572,0.617566,0.396114,0.071481,0.36166,0.151237,0.263468,0.374974,0.068576,0.089,0.459009,0.035824,0.163049,0.128965,0.069776,0.209917,0.546578,0.421767,0.044138,0.203925,0.126361,0.143401,0.16209,0.095235,0.188226,0.09437,0.647617,0.161712,0.524834,0.117962,0.616842,1.117392,0.09171,0.514674,0.441278,0.256023,0.367713,0.01463,0.309162,0.361143,0.180976,0.281694,0.008459,0.172836
2023-05-06,0.098741,0.702814,0.476773,0.29587,0.056575,0.120612,0.193312,0.048455,0.073641,0.576996,0.303995,0.03484,0.258328,0.191036,0.30738,0.156239,0.102865,0.356,0.218576,0.144452,0.244573,0.143294,0.169456,0.332368,0.717383,0.437989,0.044138,0.101963,0.221131,0.215101,0.226926,0.047617,0.264534,0.066059,0.906664,0.144689,0.249921,0.047185,0.362395,1.458817,0.045622,0.324054,0.772237,0.341365,0.371056,0.118475,0.077224,0.605788,0.168049,0.225355,0.118825,0.345672
2023-05-13,0.276473,0.140563,0.749215,0.394493,0.090005,0.120612,0.165696,0.098535,0.299143,0.595027,0.460598,0.071481,0.464991,0.238795,0.263468,0.156239,0.068576,0.33375,0.393436,0.288904,0.179354,0.128965,0.169456,0.22741,0.819867,0.340658,0.044138,0.203925,0.189541,0.0717,0.226926,0.047617,0.274709,0.150992,0.259047,0.144689,0.374881,0.011811,0.478053,1.334662,0.366841,0.438426,0.772237,0.213353,0.334285,0.177713,0.077224,0.51259,0.129269,0.281694,0.084875,0.172836
2023-05-20,0.217229,0.068175,0.749215,0.29587,0.06429,0.155072,0.248544,0.048455,0.299143,0.63109,0.276359,0.214442,0.051666,0.198996,0.278105,0.093743,0.171441,0.24475,0.371579,0.36113,0.081524,0.186282,0.129584,0.139945,0.751545,0.35688,0.178641,0.101963,0.094771,0.035662,0.16209,0.190469,0.25436,0.103807,0.518094,0.093623,0.574818,0.047185,0.416369,1.831281,0.045622,0.400302,0.330959,0.199129,0.324256,0.118475,0.309162,0.407742,0.168049,0.507049,0.03395,0.172836
2023-05-27,0.217229,0.068175,0.899058,0.460242,0.066861,0.172302,0.331392,0.048455,0.89743,0.635597,0.340842,0.03484,0.103331,0.222875,0.234194,0.124991,0.102865,0.24475,0.240433,0.144452,0.097829,0.143294,0.179424,0.052479,0.683222,0.129775,0.267962,0.356869,0.189541,0.286802,0.21612,0.142852,0.310319,0.047185,0.38857,0.119156,0.499842,0.070777,0.4395,1.862319,0.275131,0.324054,0.330959,0.384035,0.264085,0.148094,0.077224,0.582488,0.193903,0.563388,0.03395,0.085608
2023-06-03,0.493703,0.421688,0.899058,0.197247,0.126008,0.086151,0.110464,0.295604,0.448715,0.676168,0.42375,0.285923,0.103331,0.175116,0.219557,0.015591,0.137153,0.11125,0.306006,0.216678,0.130439,0.128965,0.139552,0.017493,0.341611,0.129775,0.044138,0.152944,0.189541,0.0717,0.270149,0.095235,0.188226,0.132118,0.129523,0.085111,0.299905,0.070777,0.508895,2.265822,0.09171,0.495612,0.441278,0.28447,0.277457,0.029619,0.077224,0.419391,0.219757,0.281694,0.118825,0.172836
2023-06-10,0.276473,0.281126,0.830947,0.032874,0.110578,0.051691,0.165696,0.048455,0.149572,0.748292,0.506658,0.428885,0.051666,0.167156,0.190283,0.124991,0.137153,0.2225,0.306006,0.072226,0.081524,0.157623,0.139552,0.087465,0.580739,0.145996,0.178641,0.050981,0.347492,0.035662,0.140478,0.047617,0.198401,0.113244,0.38857,0.093623,0.249921,0.141554,0.462632,1.893358,0.09171,0.400302,0.220639,0.384035,0.250714,0.029619,0.077224,0.314544,0.413659,0.45071,0.186725,0.172836
2023-06-17,0.098741,0.843377,0.681104,0.164372,0.092577,0.103381,0.165696,0.048455,0.149572,0.680675,0.37769,0.571846,0.309994,0.167156,0.190283,0.062496,0.068576,0.178,0.218576,0.035824,0.03261,0.171953,0.109648,0.139945,0.478256,0.162218,0.178641,0.050981,0.284312,0.143401,0.097254,0.047617,0.188226,0.169866,0.259047,0.093623,0.374881,0.047185,0.43179,1.551933,0.183421,0.457488,0.220639,0.327141,0.310885,0.118475,0.077224,0.314544,0.258537,0.338033,0.0679,0.172836
2023-06-24,0.217229,0.068175,0.65386,0.460242,0.069433,0.051691,0.165696,0.048455,0.299143,0.743784,0.350054,0.643327,0.051666,0.103478,0.073186,0.031248,0.068576,0.1335,0.174861,0.072226,0.146744,0.057318,0.139552,0.034986,0.444094,0.194662,0.089321,0.050981,0.252722,0.035662,0.129672,0.047617,0.183139,0.150992,0.129523,0.119156,0.224929,0.117962,0.377816,1.800242,0.045622,0.438426,0.054388,0.184906,0.364371,0.088856,0.077224,0.256295,0.219757,0.112678,0.016975,0.172836
2023-07-01,0.217229,0.562251,0.395041,0.197247,0.126008,0.120612,0.165696,0.048455,0.149572,0.71223,0.350054,0.714808,0.36166,0.063679,0.131734,0.062496,0.102865,0.11125,0.349721,0.144452,0.00809,0.100306,0.089712,0.008714,0.512417,0.113553,0.089321,0.050981,0.221131,0.0717,0.064836,0.023648,0.147529,0.160429,0.129523,0.110645,0.324897,0.023592,0.362395,1.61401,0.09171,0.38124,0.220639,0.341365,0.290828,0.088856,0.154581,0.454341,0.24561,0.169016,0.084875,0.085608
2023-07-08,0.059244,0.281126,0.463151,0.131498,0.066861,0.051691,0.027616,0.048455,0.299143,0.649121,0.211875,0.571846,0.154997,0.087558,0.029274,0.062496,0.034288,0.178,0.284148,0.216678,0.048915,0.042988,0.04984,0.017493,0.478256,0.048665,0.044138,0.050981,0.189541,0.035662,0.172896,0.047617,0.117006,0.09437,0.259047,0.0766,0.299905,0.047185,0.354684,1.210508,0.183421,0.266868,0.330959,0.298694,0.264085,0.029619,0.077224,0.454341,0.232683,0.028247,0.0679,0.172836
2023-07-15,0.276473,0.281126,0.381418,0.262995,0.136294,0.137842,0.055232,0.048455,0.299143,0.622074,0.165815,0.428885,0.154997,0.079598,0.029274,0.015591,0.137153,0.1335,0.131145,0.035824,0.081524,0.100306,0.029904,0.008714,0.546578,0.210884,0.089321,0.025273,0.315902,0.0717,0.075642,0.023648,0.086482,0.122681,0.129523,0.102134,0.199937,0.117962,0.316132,1.303624,0.045622,0.343116,0.054388,0.327141,0.320914,0.088856,0.077224,0.349493,0.24561,0.056339,0.1358,0.085608
2023-07-22,0.296222,0.140563,0.177087,0.197247,0.077147,0.068921,0.110464,0.197069,0.149572,0.495856,0.156603,0.285923,0.051666,0.095518,0.058549,0.062496,0.017004,0.06675,0.153003,0.072226,0.06522,0.143294,0.029904,0.008714,0.375772,0.324436,0.044138,0.050981,0.221131,0.035662,0.172896,0.047617,0.142442,0.047185,0.129523,0.042556,0.324897,0.070777,0.28529,1.024276,0.045622,0.304992,0.054388,0.327141,0.287485,0.01463,0.077224,0.256295,0.232683,0.028247,0.152775,0.085608
2023-07-29,0.631939,0.068175,0.231576,0.164372,0.095149,0.051691,0.13808,0.048455,0.149572,0.595027,0.147391,0.285923,0.154997,0.079598,0.058549,0.015591,0.068576,0.20025,0.262291,0.216678,0.228268,0.057318,0.039872,0.052479,0.580739,0.162218,0.044138,0.050981,0.157951,0.0717,0.086448,0.023648,0.096657,0.084933,0.129523,0.0766,0.349889,0.047185,0.300711,1.303624,0.045622,0.38124,0.054388,0.227576,0.264085,0.029619,0.077224,0.221345,0.232683,0.169016,0.03395,0.345672
2023-08-05,0.256725,0.281126,0.149843,0.361619,0.110578,0.051691,0.13808,0.048455,0.073641,0.608551,0.175027,0.428885,0.103331,0.095518,0.10246,0.031248,0.034288,0.20025,0.240433,0.144452,0.114134,0.085976,0.039872,0.034986,0.30745,0.064887,0.044138,0.050981,0.189541,0.0717,0.16209,0.095235,0.167878,0.075496,0.063782,0.0766,0.149953,0.070777,0.393237,0.900121,0.045622,0.343116,0.220639,0.312918,0.317571,0.029619,0.077224,0.361143,0.258537,0.056339,0.016975,0.085608
2023-08-12,0.177733,0.140563,0.122599,0.328744,0.090005,0.01723,0.193312,0.098535,0.149572,0.599535,0.257935,0.285923,0.154997,0.103478,0.131734,0.015591,0.068576,0.11125,0.153003,0.035824,0.081524,0.143294,0.109648,0.008714,0.92235,0.145996,0.044138,0.050981,0.189541,0.0717,0.064836,0.047617,0.106831,0.122681,0.129523,0.085111,0.274913,0.094369,0.28529,1.210508,0.045622,0.152496,0.11032,0.369812,0.397799,0.029619,0.077224,0.372792,0.219757,0.028247,0.084875,0.172836
2023-08-19,0.177733,0.281126,0.081733,0.230121,0.079719,0.008507,0.110464,0.048455,0.149572,0.685183,0.175027,0.428885,0.154997,0.071638,0.043911,0.062496,0.034288,0.267,0.240433,0.144452,0.097829,0.085976,0.179424,0.008714,1.195639,0.17844,0.044138,0.050981,0.094771,0.035662,0.129672,0.095235,0.076308,0.132118,0.063782,0.068089,0.524834,0.070777,0.293,0.93116,0.045622,0.28593,0.330959,0.369812,0.414513,0.01463,0.077224,0.407742,0.323171,0.507049,0.03395,0.085608
2023-08-26,0.236977,0.068175,0.231576,0.29587,0.074576,0.068921,0.220928,0.048455,0.299143,0.725753,0.257935,0.428885,0.025449,0.095518,0.161008,0.062496,0.068576,0.15575,0.240433,0.035824,0.048915,0.114635,0.09968,0.052479,1.366445,0.113553,0.044138,0.152944,0.126361,0.035662,0.172896,0.047617,0.101744,0.075496,0.129523,0.136178,0.324897,0.094369,0.346974,1.61401,0.045622,0.38124,0.11032,0.327141,0.344313,0.01463,0.077224,0.326193,0.258537,0.112678,0.016975,0.085608
2023-09-02,0.236977,0.281126,0.177087,0.197247,0.09772,0.051691,0.165696,0.048455,0.073641,0.775339,0.313207,0.500366,0.025449,0.071638,0.087823,0.124991,0.102865,0.2225,0.306006,0.035824,0.081524,0.2436,0.119616,0.008714,1.468928,0.097331,0.044138,0.101963,0.094771,0.286802,0.10806,0.095235,0.193313,0.169866,0.063782,0.110645,0.399873,0.047185,0.323842,1.831281,0.045622,0.171558,0.11032,0.384035,0.421199,0.029619,0.077224,0.349493,0.542928,0.056339,0.0679,0.085608
2023-09-09,0.098741,0.281126,0.108977,0.262995,0.108006,0.120612,0.027616,0.048455,0.149572,0.676168,0.193451,0.357404,0.103331,0.119397,0.073186,0.031248,0.240018,0.42275,0.240433,0.035824,0.081524,0.114635,0.019936,0.008714,0.649061,0.194662,0.089321,0.050981,0.126361,0.0717,0.140478,0.190469,0.106831,0.066059,0.063782,0.127667,0.399873,0.070777,0.331553,1.676087,0.045622,0.419364,0.330959,0.654282,0.367713,0.059238,0.154581,0.46599,0.478294,0.112678,0.016975,0.085608
2023-09-16,0.394962,0.702814,0.136221,0.230121,0.105435,0.03446,0.248544,0.048455,0.073641,0.703214,0.313207,0.571846,0.025449,0.143277,0.131734,0.015591,0.102865,0.11125,0.284148,0.035824,0.03261,0.071647,0.089712,0.017493,0.819867,0.129775,0.089321,0.025273,0.015653,0.035662,0.10806,0.52379,0.061046,0.103807,0.063782,0.0766,0.399873,0.141554,0.370105,1.831281,0.183421,0.495612,0.054388,0.4836,0.427885,0.088856,0.077224,0.361143,0.193903,0.338033,0.050925,0.085608
2023-09-23,0.217229,0.843377,0.122599,0.197247,0.131151,0.137842,0.441856,0.048455,0.149572,0.775339,0.322419,0.357404,0.154997,0.159196,0.20492,0.015591,0.137153,0.28925,0.393436,0.072226,0.097829,0.143294,0.169456,0.069972,0.546578,0.259549,0.267962,0.305888,0.126361,0.143401,0.313373,0.380938,0.096657,0.122681,0.129523,0.0766,0.424866,0.141554,0.385527,2.731402,0.09171,0.590922,0.054388,0.341365,0.424542,0.059238,0.154581,0.524239,0.077561,0.281694,0.008459,0.085608
2023-09-30,0.454206,0.983939,0.286064,0.328744,0.120864,0.206763,0.220928,0.048455,0.073641,0.802385,0.350054,0.714808,0.103331,0.143277,0.190283,0.124991,0.205729,0.3115,0.349721,0.035824,0.06522,0.22927,0.119616,0.034986,0.683222,0.194662,0.357282,0.050981,0.221131,0.0717,0.118866,0.285704,0.244185,0.132118,0.38857,0.136178,0.649794,0.141554,0.462632,3.103866,0.045622,0.552798,0.220639,0.640059,0.41117,0.118475,0.154581,0.687336,0.155122,0.394371,0.152775,0.345672
2023-10-07,0.394962,1.405628,0.217953,0.558865,0.115721,0.172302,0.110464,0.197069,0.299143,1.03679,0.322419,0.714808,0.206663,0.167156,0.117097,0.093743,0.514324,0.267,0.415294,0.36113,0.048915,0.200612,0.169456,0.052479,0.990672,0.389324,0.044138,0.254906,0.157951,0.143401,0.183702,0.285704,0.188226,0.34917,0.063782,0.153201,0.374881,0.141554,0.316132,3.383213,0.09171,0.419364,0.054388,0.412482,0.374399,0.118475,0.077224,0.582488,0.051707,0.112678,0.16975,1.037016
2023-10-14,0.513451,1.967879,0.286064,0.493116,0.156867,0.258454,0.082848,0.048455,0.299143,0.969173,0.359266,1.072212,0.103331,0.143277,0.336654,0.031248,0.137153,0.51175,0.612012,0.288904,0.048915,0.22927,0.199361,0.104958,0.751545,0.405545,0.044138,0.458831,0.189541,0.035662,0.140478,0.190469,0.132267,0.18874,0.129523,0.178734,0.974692,0.141554,0.323842,3.196982,0.09171,0.495612,0.054388,0.455153,0.561599,0.088856,0.077224,0.629087,0.168049,0.169016,0.050925,0.691344
2023-10-21,0.592443,2.951818,0.708349,0.59174,0.131151,0.275684,0.027616,0.098535,0.598287,1.316273,0.285571,0.92925,0.103331,0.214915,0.365928,0.124991,0.240018,0.445,0.677585,0.144452,0.146744,0.200612,0.209329,0.069972,0.683222,0.275771,0.089321,0.40785,0.221131,0.035662,0.356597,0.095235,0.188226,0.160429,0.129523,0.212779,0.549826,0.188739,0.331553,3.476329,0.045622,0.609984,0.220639,0.611611,0.80897,0.266569,0.309162,0.838783,0.142195,0.169016,0.0679,0.86418
2023-10-28,0.631939,4.216883,0.667482,0.427368,0.19544,0.327375,0.193312,0.098535,0.149572,1.410936,0.368478,0.92925,0.206663,0.167156,0.483025,0.124991,0.171441,0.51175,1.005448,0.288904,0.163049,0.401223,0.119616,0.069972,0.6149,0.275771,0.044138,0.356869,0.252722,0.143401,0.475463,0.095235,0.244185,0.18874,0.129523,0.144689,0.249921,0.330293,0.385527,5.09034,0.09171,0.400302,0.330959,0.625835,0.822341,0.148094,0.077224,0.710636,0.103415,0.225355,0.118825,0.085608
2023-11-04,0.73068,4.638571,0.694727,0.59174,0.249444,0.534138,0.331392,0.098535,0.073641,2.001456,0.552718,1.000731,0.258328,0.270634,0.570848,0.312478,0.205729,0.46725,0.874303,0.072226,0.244573,0.429882,0.338913,0.157438,1.024833,0.389324,0.089321,0.254906,0.410673,0.143401,0.280955,0.476173,0.28997,0.377481,0.063782,0.178734,0.449858,0.141554,0.300711,4.469566,0.045622,0.85779,0.11032,0.625835,1.019569,0.266569,0.077224,0.594138,0.219757,0.394371,0.2716,0.172836
